<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.02	00:00:00	15.358	15.600	15.348	15.500	54451	0	0
2019.01.02	06:00:00	15.358	15.376	15.348	15.376	3160	15800000	31
2019.01.02	07:00:00	15.376	15.421	15.367	15.417	6344	31720000	30
2019.01.02	08:00:00	15.417	15.443	15.412	15.416	6664	33320000	30
2019.01.02	09:00:00	15.416	15.443	15.411	15.436	8033	40165000	30
2019.01.02	10:00:00	15.436	15.507	15.407	15.492	15095	75475000	30
2019.01.02	11:00:00	15.492	15.492	15.459	15.460	10924	54620000	30
2019.01.02	12:00:00	15.462	15.481	15.452	15.452	6700	33500000	30
2019.01.02	13:00:00	15.453	15.467	15.418	15.425	7122	35610000	30
2019.01.02	14:00:00	15.425	15.447	15.406	15.415	8577	42885000	30
2019.01.02	15:00:00	15.415	15.438	15.365	15.376	15238	76190000	30
2019.01.02	16:00:00	15.376	15.448	15.362	15.445	15563	77815000	30
2019.01.02	17:00:00	15.445	15.564	15.438	15.539	19148	95740000	30
2019.01.02	18:00:00	15.539	15.600	15.481	15.524	13608	68040000	30
2019.01.02	19:00:00	15.523	15.579	15.507	15.557	10933	54665000	30
2019.01.02	20:00:00	15.557	15.582	15.421	15.449	11542	57710000	30
2019.01.02	21:00:00	15.449	15.491	15.427	15.490	7048	35240000	30
2019.01.02	22:00:00	15.491	15.504	15.474	15.503	5100	25500000	30
2019.01.02	23:00:00	15.503	15.507	15.492	15.500	2907	14535000	31
2019.01.03	00:00:00	15.512	15.737	15.472	15.715	70491	0	0
2019.01.03	01:00:00	15.505	15.575	15.472	15.476	6708	33540000	31
2019.01.03	02:00:00	15.476	15.512	15.475	15.505	5537	27685000	31
2019.01.03	03:00:00	15.505	15.574	15.505	15.568	9726	48630000	31
2019.01.03	04:00:00	15.569	15.581	15.546	15.548	6002	30010000	31
2019.01.03	05:00:00	15.548	15.552	15.532	15.541	3957	19785000	31
2019.01.03	06:00:00	15.541	15.569	15.539	15.561	2709	13545000	31
2019.01.03	07:00:00	15.561	15.574	15.534	15.573	5781	28905000	30
2019.01.03	08:00:00	15.573	15.601	15.545	15.596	6846	34230000	30
2019.01.03	09:00:00	15.596	15.602	15.561	15.570	9305	46525000	30
2019.01.03	10:00:00	15.570	15.597	15.550	15.576	13600	68000000	30
2019.01.03	11:00:00	15.576	15.581	15.554	15.570	9667	48335000	30
2019.01.03	12:00:00	15.570	15.583	15.540	15.577	8289	41445000	30
2019.01.03	13:00:00	15.576	15.579	15.520	15.553	7575	37875000	30
2019.01.03	14:00:00	15.552	15.576	15.527	15.570	7220	36100000	30
2019.01.03	15:00:00	15.569	15.652	15.536	15.631	16823	84115000	30
2019.01.03	16:00:00	15.631	15.658	15.620	15.636	14794	73970000	30
2019.01.03	17:00:00	15.629	15.673	15.578	15.625	24344	121720000	30
2019.01.03	18:00:00	15.627	15.660	15.613	15.658	16443	82215000	30
2019.01.03	19:00:00	15.657	15.698	15.654	15.693	10805	54025000	30
2019.01.03	20:00:00	15.693	15.731	15.656	15.673	10718	53590000	30
2019.01.03	21:00:00	15.673	15.721	15.658	15.715	7730	38650000	30
2019.01.03	22:00:00	15.713	15.737	15.708	15.720	8137	40685000	30
2019.01.03	23:00:00	15.720	15.727	15.706	15.715	2242	11210000	31
2019.01.04	00:00:00	15.706	15.861	15.571	15.688	61743	0	0
2019.01.04	01:00:00	15.707	15.731	15.707	15.729	4862	24310000	31
2019.01.04	02:00:00	15.729	15.761	15.728	15.758	7738	38690000	31
2019.01.04	03:00:00	15.759	15.861	15.753	15.802	20602	103010000	31
2019.01.04	04:00:00	15.801	15.835	15.801	15.803	10715	53575000	31
2019.01.04	05:00:00	15.803	15.807	15.783	15.798	9304	46520000	31
2019.01.04	06:00:00	15.798	15.817	15.781	15.787	5999	29995000	31
2019.01.04	07:00:00	15.787	15.812	15.769	15.771	8818	44090000	30
2019.01.04	08:00:00	15.770	15.785	15.746	15.754	8447	42235000	30
2019.01.04	09:00:00	15.753	15.764	15.699	15.716	16136	80680000	30
2019.01.04	10:00:00	15.716	15.774	15.676	15.679	20900	104500000	30
2019.01.04	11:00:00	15.679	15.722	15.655	15.669	20520	102600000	30
2019.01.04	12:00:00	15.669	15.696	15.662	15.685	15496	77480000	30
2019.01.04	13:00:00	15.685	15.714	15.682	15.691	9427	47135000	30
2019.01.04	14:00:00	15.691	15.706	15.671	15.694	11472	57360000	30
2019.01.04	15:00:00	15.694	15.738	15.639	15.724	45484	227420000	30
2019.01.04	16:00:00	15.724	15.729	15.571	15.583	42080	210400000	30
2019.01.04	17:00:00	15.583	15.716	15.571	15.700	46580	232900000	30
2019.01.04	18:00:00	15.700	15.739	15.674	15.732	30862	154310000	30
2019.01.04	19:00:00	15.732	15.739	15.695	15.707	18906	94530000	30
2019.01.04	20:00:00	15.706	15.729	15.643	15.649	16194	80970000	30
2019.01.04	21:00:00	15.649	15.675	15.627	15.656	14653	73265000	30
2019.01.04	22:00:00	15.656	15.678	15.648	15.668	10311	51555000	30
2019.01.04	23:00:00	15.668	15.693	15.667	15.688	4091	20455000	23
2019.01.07	00:00:00	15.708	15.801	15.606	15.621	50159	0	0
2019.01.07	01:00:00	15.708	15.717	15.680	15.685	3005	15025000	31
2019.01.07	02:00:00	15.685	15.707	15.665	15.701	4085	20425000	31
2019.01.07	03:00:00	15.701	15.772	15.701	15.756	8746	43730000	31
2019.01.07	04:00:00	15.756	15.776	15.749	15.755	5038	25190000	31
2019.01.07	05:00:00	15.755	15.759	15.746	15.753	3618	18090000	31
2019.01.07	06:00:00	15.753	15.771	15.748	15.768	3485	17425000	31
2019.01.07	07:00:00	15.768	15.799	15.768	15.785	4389	21945000	30
2019.01.07	08:00:00	15.784	15.801	15.725	15.744	6570	32850000	30
2019.01.07	09:00:00	15.744	15.761	15.717	15.752	9004	45020000	30
2019.01.07	10:00:00	15.752	15.787	15.744	15.769	9431	47155000	30
2019.01.07	11:00:00	15.769	15.795	15.745	15.754	7599	37995000	30
2019.01.07	12:00:00	15.754	15.762	15.724	15.744	6542	32710000	30
2019.01.07	13:00:00	15.743	15.759	15.728	15.732	5181	25905000	30
2019.01.07	14:00:00	15.732	15.765	15.729	15.746	6748	33740000	30
2019.01.07	15:00:00	15.746	15.801	15.736	15.750	12910	64550000	30
2019.01.07	16:00:00	15.750	15.751	15.684	15.702	13511	67555000	30
2019.01.07	17:00:00	15.700	15.731	15.661	15.685	17377	86885000	30
2019.01.07	18:00:00	15.685	15.687	15.636	15.675	12480	62400000	30
2019.01.07	19:00:00	15.675	15.688	15.654	15.676	6660	33300000	30
2019.01.07	20:00:00	15.676	15.697	15.640	15.643	7214	36070000	30
2019.01.07	21:00:00	15.643	15.646	15.615	15.638	5638	28190000	30
2019.01.07	22:00:00	15.638	15.643	15.606	15.629	5626	28130000	30
2019.01.07	23:00:00	15.629	15.634	15.621	15.621	2507	12535000	31
2019.01.08	00:00:00	15.636	15.674	15.489	15.633	48504	0	0
2019.01.08	01:00:00	15.636	15.657	15.627	15.646	1822	9110000	31
2019.01.08	02:00:00	15.646	15.658	15.634	15.657	2523	12615000	31
2019.01.08	03:00:00	15.657	15.674	15.600	15.605	9308	46540000	31
2019.01.08	04:00:00	15.605	15.618	15.552	15.561	5677	28385000	31
2019.01.08	05:00:00	15.561	15.562	15.512	15.518	5944	29720000	31
2019.01.08	06:00:00	15.518	15.545	15.511	15.531	3741	18705000	31
2019.01.08	07:00:00	15.531	15.537	15.489	15.521	4818	24090000	30
2019.01.08	08:00:00	15.520	15.552	15.520	15.545	5093	25465000	30
2019.01.08	09:00:00	15.545	15.550	15.528	15.533	8058	40290000	30
2019.01.08	10:00:00	15.533	15.583	15.533	15.579	8279	41395000	30
2019.01.08	11:00:00	15.579	15.601	15.572	15.586	7356	36780000	30
2019.01.08	12:00:00	15.586	15.592	15.548	15.590	7102	35510000	30
2019.01.08	13:00:00	15.590	15.615	15.566	15.603	5311	26555000	30
2019.01.08	14:00:00	15.603	15.631	15.572	15.581	7994	39970000	30
2019.01.08	15:00:00	15.581	15.605	15.545	15.582	14866	74330000	30
2019.01.08	16:00:00	15.582	15.669	15.575	15.646	14169	70845000	30
2019.01.08	17:00:00	15.646	15.667	15.585	15.607	15265	76325000	30
2019.01.08	18:00:00	15.607	15.622	15.588	15.601	9613	48065000	30
2019.01.08	19:00:00	15.601	15.658	15.601	15.653	7816	39080000	30
2019.01.08	20:00:00	15.654	15.665	15.633	15.656	8121	40605000	30
2019.01.08	21:00:00	15.656	15.656	15.635	15.641	4019	20095000	30
2019.01.08	22:00:00	15.640	15.645	15.631	15.643	3323	16615000	31
2019.01.08	23:00:00	15.643	15.644	15.632	15.633	1723	8615000	31
2019.01.09	00:00:00	15.643	15.760	15.569	15.720	52471	0	0
2019.01.09	01:00:00	15.643	15.660	15.619	15.658	2015	10075000	32
2019.01.09	02:00:00	15.658	15.665	15.626	15.632	3599	17995000	31
2019.01.09	03:00:00	15.632	15.675	15.628	15.661	6042	30210000	31
2019.01.09	04:00:00	15.661	15.664	15.635	15.653	5443	27215000	31
2019.01.09	05:00:00	15.653	15.656	15.631	15.631	4493	22465000	31
2019.01.09	06:00:00	15.631	15.631	15.603	15.610	3618	18090000	31
2019.01.09	07:00:00	15.610	15.623	15.598	15.600	4591	22955000	30
2019.01.09	08:00:00	15.600	15.601	15.569	15.583	6104	30520000	30
2019.01.09	09:00:00	15.583	15.613	15.573	15.586	6038	30190000	30
2019.01.09	10:00:00	15.586	15.650	15.583	15.630	7635	38175000	30
2019.01.09	11:00:00	15.630	15.650	15.611	15.619	8177	40885000	30
2019.01.09	12:00:00	15.619	15.631	15.586	15.605	6481	32405000	30
2019.01.09	13:00:00	15.605	15.633	15.600	15.625	5773	28865000	30
2019.01.09	14:00:00	15.625	15.627	15.570	15.612	6236	31180000	30
2019.01.09	15:00:00	15.613	15.699	15.612	15.664	11658	58290000	30
2019.01.09	16:00:00	15.664	15.757	15.618	15.720	16628	83140000	30
2019.01.09	17:00:00	15.718	15.760	15.654	15.669	21189	105945000	30
2019.01.09	18:00:00	15.669	15.676	15.613	15.625	14957	74785000	30
2019.01.09	19:00:00	15.625	15.655	15.614	15.652	8541	42705000	30
2019.01.09	20:00:00	15.652	15.693	15.645	15.670	8294	41470000	30
2019.01.09	21:00:00	15.670	15.712	15.651	15.706	14491	72455000	30
2019.01.09	22:00:00	15.706	15.745	15.697	15.734	6374	31870000	30
2019.01.09	23:00:00	15.734	15.742	15.720	15.720	2874	14370000	31
2019.01.10	00:00:00	15.730	15.772	15.539	15.542	51005	0	0
2019.01.10	01:00:00	15.731	15.740	15.715	15.730	4784	23920000	31
2019.01.10	02:00:00	15.730	15.737	15.716	15.720	8148	40740000	31
2019.01.10	03:00:00	15.720	15.732	15.678	15.684	19482	97410000	31
2019.01.10	04:00:00	15.684	15.727	15.684	15.711	13262	66310000	31
2019.01.10	05:00:00	15.711	15.756	15.707	15.754	13872	69360000	31
2019.01.10	06:00:00	15.754	15.754	15.725	15.731	8692	43460000	31
2019.01.10	07:00:00	15.731	15.764	15.723	15.741	10800	54000000	30
2019.01.10	08:00:00	15.741	15.749	15.708	15.718	12164	60820000	30
2019.01.10	09:00:00	15.718	15.740	15.707	15.716	15908	79540000	30
2019.01.10	10:00:00	15.716	15.772	15.707	15.727	20788	103940000	30
2019.01.10	11:00:00	15.727	15.736	15.684	15.707	17798	88990000	30
2019.01.10	12:00:00	15.705	15.716	15.689	15.709	14161	70805000	30
2019.01.10	13:00:00	15.709	15.719	15.694	15.698	12092	60460000	30
2019.01.10	14:00:00	15.698	15.711	15.690	15.711	13450	67250000	30
2019.01.10	15:00:00	15.710	15.750	15.626	15.630	29186	145930000	30
2019.01.10	16:00:00	15.630	15.671	15.617	15.647	26674	133370000	30
2019.01.10	17:00:00	15.647	15.660	15.615	15.656	27530	137650000	30
2019.01.10	18:00:00	15.656	15.657	15.616	15.633	20628	103140000	30
2019.01.10	19:00:00	15.633	15.635	15.590	15.599	18904	94520000	30
2019.01.10	20:00:00	15.599	15.609	15.574	15.578	22976	114880000	30
2019.01.10	21:00:00	15.578	15.583	15.556	15.579	11884	59420000	30
2019.01.10	22:00:00	15.579	15.581	15.539	15.539	9000	45000000	30
2019.01.10	23:00:00	15.539	15.561	15.539	15.542	5958	29790000	31
2019.01.11	00:00:00	15.555	15.723	15.542	15.587	45380	0	0
2019.01.11	01:00:00	15.556	15.577	15.551	15.569	6671	33355000	31
2019.01.11	02:00:00	15.567	15.588	15.564	15.581	8694	43470000	31
2019.01.11	03:00:00	15.581	15.650	15.581	15.640	27044	135220000	31
2019.01.11	04:00:00	15.640	15.649	15.612	15.637	20127	100635000	31
2019.01.11	05:00:00	15.637	15.653	15.629	15.647	14045	70225000	31
2019.01.11	06:00:00	15.647	15.674	15.644	15.670	9733	48665000	31
2019.01.11	07:00:00	15.671	15.716	15.664	15.712	18905	94525000	30
2019.01.11	08:00:00	15.712	15.723	15.681	15.702	19855	99275000	30
2019.01.11	09:00:00	15.702	15.720	15.685	15.689	22485	112425000	30
2019.01.11	10:00:00	15.689	15.721	15.678	15.701	28959	144795000	30
2019.01.11	11:00:00	15.701	15.709	15.682	15.683	23624	118120000	30
2019.01.11	12:00:00	15.683	15.698	15.664	15.686	21052	105260000	30
2019.01.11	13:00:00	15.686	15.697	15.659	15.664	24950	124750000	30
2019.01.11	14:00:00	15.664	15.697	15.659	15.660	22298	111490000	30
2019.01.11	15:00:00	15.660	15.693	15.651	15.674	43530	217650000	30
2019.01.11	16:00:00	15.674	15.677	15.542	15.562	61522	307610000	30
2019.01.11	17:00:00	15.562	15.634	15.556	15.632	41208	206040000	30
2019.01.11	18:00:00	15.632	15.641	15.612	15.623	24216	121080000	30
2019.01.11	19:00:00	15.623	15.646	15.615	15.622	19151	95755000	30
2019.01.11	20:00:00	15.622	15.624	15.593	15.601	18604	93020000	30
2019.01.11	21:00:00	15.601	15.607	15.583	15.590	11698	58490000	30
2019.01.11	22:00:00	15.590	15.590	15.572	15.583	10664	53320000	31
2019.01.11	23:00:00	15.583	15.592	15.572	15.587	5558	27790000	23
2019.01.14	00:00:00	15.578	15.648	15.533	15.619	40163	0	0
2019.01.14	01:00:00	15.579	15.599	15.575	15.586	3107	15535000	31
2019.01.14	02:00:00	15.586	15.602	15.580	15.591	3227	16135000	31
2019.01.14	03:00:00	15.591	15.638	15.586	15.632	8547	42735000	31
2019.01.14	04:00:00	15.632	15.636	15.570	15.570	6527	32635000	31
2019.01.14	05:00:00	15.570	15.575	15.558	15.559	5456	27280000	31
2019.01.14	06:00:00	15.559	15.564	15.540	15.544	2898	14490000	31
2019.01.14	07:00:00	15.544	15.573	15.533	15.568	4326	21630000	30
2019.01.14	08:00:00	15.568	15.584	15.547	15.558	5360	26800000	30
2019.01.14	09:00:00	15.558	15.589	15.533	15.583	10483	52415000	30
2019.01.14	10:00:00	15.583	15.600	15.562	15.589	9347	46735000	30
2019.01.14	11:00:00	15.589	15.604	15.561	15.565	8776	43880000	30
2019.01.14	12:00:00	15.565	15.588	15.555	15.584	7687	38435000	30
2019.01.14	13:00:00	15.584	15.603	15.568	15.597	8663	43315000	30
2019.01.14	14:00:00	15.597	15.602	15.568	15.593	8652	43260000	30
2019.01.14	15:00:00	15.593	15.623	15.552	15.583	13604	68020000	30
2019.01.14	16:00:00	15.583	15.636	15.573	15.611	12902	64510000	30
2019.01.14	17:00:00	15.611	15.633	15.573	15.594	12704	63520000	30
2019.01.14	18:00:00	15.594	15.615	15.578	15.611	9436	47180000	30
2019.01.14	19:00:00	15.610	15.636	15.605	15.629	4583	22915000	30
2019.01.14	20:00:00	15.629	15.643	15.621	15.643	6070	30350000	30
2019.01.14	21:00:00	15.643	15.648	15.625	15.630	4397	21985000	30
2019.01.14	22:00:00	15.630	15.632	15.611	15.619	3463	17315000	30
2019.01.14	23:00:00	15.619	15.640	15.619	15.619	1794	8970000	31
2019.01.15	00:00:00	15.626	15.682	15.530	15.556	43497	0	0
2019.01.15	01:00:00	15.627	15.639	15.625	15.635	1929	9645000	31
2019.01.15	02:00:00	15.635	15.635	15.616	15.627	2281	11405000	31
2019.01.15	03:00:00	15.628	15.669	15.621	15.666	5539	27695000	31
2019.01.15	04:00:00	15.666	15.672	15.649	15.666	4093	20465000	31
2019.01.15	05:00:00	15.666	15.675	15.659	15.666	4413	22065000	31
2019.01.15	06:00:00	15.666	15.669	15.653	15.658	2539	12695000	31
2019.01.15	07:00:00	15.658	15.679	15.644	15.678	5160	25800000	30
2019.01.15	08:00:00	15.678	15.679	15.634	15.643	5849	29245000	30
2019.01.15	09:00:00	15.643	15.648	15.598	15.604	5524	27620000	30
2019.01.15	10:00:00	15.604	15.614	15.561	15.585	10195	50975000	30
2019.01.15	11:00:00	15.585	15.589	15.534	15.551	10599	52995000	30
2019.01.15	12:00:00	15.551	15.560	15.530	15.545	7565	37825000	30
2019.01.15	13:00:00	15.545	15.585	15.544	15.585	5842	29210000	30
2019.01.15	14:00:00	15.585	15.594	15.554	15.582	7869	39345000	30
2019.01.15	15:00:00	15.582	15.635	15.541	15.629	13465	67325000	30
2019.01.15	16:00:00	15.629	15.679	15.617	15.673	13144	65720000	30
2019.01.15	17:00:00	15.673	15.682	15.575	15.597	15573	77865000	30
2019.01.15	18:00:00	15.597	15.598	15.543	15.550	14691	73455000	30
2019.01.15	19:00:00	15.550	15.573	15.541	15.555	8853	44265000	30
2019.01.15	20:00:00	15.554	15.581	15.540	15.577	6535	32675000	30
2019.01.15	21:00:00	15.577	15.593	15.567	15.592	8671	43355000	30
2019.01.15	22:00:00	15.593	15.601	15.551	15.552	7634	38170000	30
2019.01.15	23:00:00	15.553	15.570	15.552	15.556	2141	10705000	31
2019.01.16	00:00:00	15.569	15.633	15.481	15.561	34663	0	0
2019.01.16	01:00:00	15.569	15.577	15.566	15.576	1645	8225000	31
2019.01.16	02:00:00	15.576	15.589	15.572	15.580	2741	13705000	31
2019.01.16	03:00:00	15.580	15.589	15.560	15.560	4416	22080000	31
2019.01.16	04:00:00	15.560	15.572	15.554	15.566	3823	19115000	31
2019.01.16	05:00:00	15.566	15.566	15.535	15.557	3972	19860000	31
2019.01.16	06:00:00	15.557	15.568	15.557	15.560	2643	13215000	31
2019.01.16	07:00:00	15.560	15.595	15.558	15.589	4267	21335000	30
2019.01.16	08:00:00	15.589	15.602	15.565	15.571	5703	28515000	30
2019.01.16	09:00:00	15.571	15.594	15.562	15.567	7830	39150000	30
2019.01.16	10:00:00	15.567	15.616	15.559	15.608	10470	52350000	30
2019.01.16	11:00:00	15.608	15.608	15.570	15.576	5860	29300000	30
2019.01.16	12:00:00	15.576	15.576	15.558	15.558	5043	25215000	30
2019.01.16	13:00:00	15.558	15.573	15.547	15.556	5587	27935000	30
2019.01.16	14:00:00	15.556	15.557	15.481	15.497	9462	47310000	30
2019.01.16	15:00:00	15.497	15.549	15.497	15.537	10198	50990000	30
2019.01.16	16:00:00	15.537	15.619	15.537	15.607	11846	59230000	30
2019.01.16	17:00:00	15.607	15.633	15.573	15.579	12405	62025000	30
2019.01.16	18:00:00	15.579	15.592	15.572	15.578	8157	40785000	30
2019.01.16	19:00:00	15.578	15.597	15.564	15.569	6017	30085000	30
2019.01.16	20:00:00	15.569	15.591	15.564	15.583	5756	28780000	30
2019.01.16	21:00:00	15.583	15.586	15.563	15.577	5644	28220000	30
2019.01.16	22:00:00	15.577	15.586	15.567	15.574	4870	24350000	30
2019.01.16	23:00:00	15.574	15.580	15.561	15.561	1783	8915000	31
2019.01.17	00:00:00	15.572	15.601	15.444	15.495	36211	0	0
2019.01.17	01:00:00	15.573	15.590	15.572	15.576	1876	9380000	31
2019.01.17	02:00:00	15.576	15.590	15.571	15.590	2727	13635000	31
2019.01.17	03:00:00	15.590	15.601	15.575	15.584	5189	25945000	31
2019.01.17	04:00:00	15.584	15.591	15.574	15.578	4476	22380000	31
2019.01.17	05:00:00	15.578	15.581	15.558	15.561	3363	16815000	31
2019.01.17	06:00:00	15.561	15.562	15.540	15.546	3133	15665000	31
2019.01.17	07:00:00	15.546	15.560	15.535	15.555	3557	17785000	30
2019.01.17	08:00:00	15.555	15.562	15.536	15.536	3788	18940000	30
2019.01.17	09:00:00	15.536	15.551	15.516	15.532	6533	32665000	30
2019.01.17	10:00:00	15.532	15.567	15.506	15.562	6208	31040000	30
2019.01.17	11:00:00	15.562	15.569	15.546	15.556	4543	22715000	30
2019.01.17	12:00:00	15.556	15.576	15.549	15.574	4689	23445000	30
2019.01.17	13:00:00	15.574	15.593	15.564	15.568	4494	22470000	30
2019.01.17	14:00:00	15.568	15.569	15.535	15.538	4437	22185000	30
2019.01.17	15:00:00	15.539	15.545	15.473	15.503	13058	65290000	30
2019.01.17	16:00:00	15.503	15.510	15.444	15.476	13907	69535000	30
2019.01.17	17:00:00	15.475	15.492	15.447	15.463	12854	64270000	30
2019.01.17	18:00:00	15.462	15.514	15.462	15.491	8905	44525000	30
2019.01.17	19:00:00	15.491	15.507	15.480	15.498	5424	27120000	30
2019.01.17	20:00:00	15.497	15.512	15.486	15.502	7105	35525000	30
2019.01.17	21:00:00	15.502	15.544	15.484	15.504	10987	54935000	30
2019.01.17	22:00:00	15.504	15.526	15.499	15.511	8416	42080000	31
2019.01.17	23:00:00	15.511	15.513	15.495	15.495	1876	9380000	31
2019.01.18	00:00:00	15.530	15.564	15.313	15.325	42008	0	0
2019.01.18	01:00:00	15.530	15.530	15.514	15.524	2076	10380000	31
2019.01.18	02:00:00	15.524	15.524	15.499	15.502	3336	16680000	31
2019.01.18	03:00:00	15.502	15.519	15.499	15.504	4953	24765000	31
2019.01.18	04:00:00	15.504	15.518	15.498	15.517	3859	19295000	31
2019.01.18	05:00:00	15.517	15.535	15.514	15.520	3332	16660000	31
2019.01.18	06:00:00	15.520	15.532	15.520	15.528	2390	11950000	31
2019.01.18	07:00:00	15.528	15.530	15.507	15.519	2551	12755000	30
2019.01.18	08:00:00	15.519	15.564	15.516	15.541	5437	27185000	30
2019.01.18	09:00:00	15.541	15.551	15.511	15.511	5224	26120000	30
2019.01.18	10:00:00	15.511	15.518	15.476	15.494	7447	37235000	30
2019.01.18	11:00:00	15.494	15.497	15.432	15.451	9100	45500000	30
2019.01.18	12:00:00	15.451	15.458	15.438	15.458	5733	28665000	30
2019.01.18	13:00:00	15.457	15.465	15.451	15.451	3102	15510000	30
2019.01.18	14:00:00	15.451	15.467	15.446	15.457	4995	24975000	30
2019.01.18	15:00:00	15.457	15.464	15.353	15.408	13067	65335000	30
2019.01.18	16:00:00	15.408	15.413	15.349	15.384	13721	68605000	30
2019.01.18	17:00:00	15.384	15.437	15.365	15.407	18056	90280000	30
2019.01.18	18:00:00	15.407	15.431	15.376	15.396	11264	56320000	30
2019.01.18	19:00:00	15.396	15.408	15.367	15.368	6108	30540000	30
2019.01.18	20:00:00	15.368	15.386	15.346	15.349	6499	32495000	30
2019.01.18	21:00:00	15.349	15.362	15.347	15.348	3578	17890000	30
2019.01.18	22:00:00	15.348	15.351	15.313	15.315	4454	22270000	30
2019.01.18	23:00:00	15.315	15.327	15.315	15.325	2023	10115000	23
2019.01.21	00:00:00	15.322	15.349	15.177	15.253	24130	0	0
2019.01.21	01:00:00	15.323	15.340	15.323	15.327	2272	11360000	31
2019.01.21	02:00:00	15.327	15.347	15.325	15.343	2262	11310000	31
2019.01.21	03:00:00	15.343	15.349	15.320	15.325	4859	24295000	31
2019.01.21	04:00:00	15.325	15.339	15.318	15.321	4397	21985000	31
2019.01.21	05:00:00	15.322	15.323	15.294	15.295	4069	20345000	31
2019.01.21	06:00:00	15.295	15.303	15.285	15.291	2239	11195000	31
2019.01.21	07:00:00	15.291	15.295	15.275	15.282	3214	16070000	30
2019.01.21	08:00:00	15.280	15.312	15.280	15.306	3202	16010000	30
2019.01.21	09:00:00	15.306	15.323	15.299	15.310	4688	23440000	30
2019.01.21	10:00:00	15.308	15.312	15.212	15.225	8240	41200000	30
2019.01.21	11:00:00	15.223	15.234	15.202	15.219	6078	30390000	30
2019.01.21	12:00:00	15.219	15.240	15.214	15.225	4148	20740000	30
2019.01.21	13:00:00	15.225	15.234	15.215	15.222	3185	15925000	30
2019.01.21	14:00:00	15.220	15.237	15.186	15.192	5409	27045000	30
2019.01.21	15:00:00	15.192	15.238	15.177	15.236	6827	34135000	30
2019.01.21	16:00:00	15.236	15.248	15.211	15.228	6506	32530000	30
2019.01.21	17:00:00	15.228	15.278	15.228	15.277	4629	23145000	30
2019.01.21	18:00:00	15.276	15.281	15.258	15.275	3512	17560000	30
2019.01.21	19:00:00	15.275	15.275	15.248	15.253	2864	14320000	30
2019.01.22	00:00:00	15.218	15.336	15.167	15.305	34544	0	0
2019.01.22	01:00:00	15.219	15.266	15.219	15.252	1424	7120000	31
2019.01.22	02:00:00	15.252	15.263	15.248	15.250	1773	8865000	31
2019.01.22	03:00:00	15.250	15.254	15.231	15.231	3312	16560000	31
2019.01.22	04:00:00	15.232	15.234	15.205	15.207	2995	14975000	31
2019.01.22	05:00:00	15.208	15.208	15.183	15.194	3178	15890000	31
2019.01.22	06:00:00	15.194	15.194	15.176	15.180	3066	15330000	31
2019.01.22	07:00:00	15.180	15.219	15.167	15.199	4562	22810000	30
2019.01.22	08:00:00	15.200	15.213	15.192	15.198	3850	19250000	30
2019.01.22	09:00:00	15.198	15.268	15.192	15.268	6935	34675000	30
2019.01.22	10:00:00	15.268	15.309	15.264	15.308	8263	41315000	30
2019.01.22	11:00:00	15.308	15.314	15.292	15.295	6258	31290000	30
2019.01.22	12:00:00	15.295	15.313	15.291	15.291	3732	18660000	30
2019.01.22	13:00:00	15.290	15.296	15.267	15.268	3441	17205000	30
2019.01.22	14:00:00	15.268	15.290	15.246	15.278	4903	24515000	30
2019.01.22	15:00:00	15.278	15.304	15.249	15.297	10098	50490000	30
2019.01.22	16:00:00	15.297	15.327	15.246	15.257	11008	55040000	30
2019.01.22	17:00:00	15.256	15.296	15.226	15.282	12955	64775000	30
2019.01.22	18:00:00	15.282	15.308	15.279	15.301	8000	40000000	30
2019.01.22	19:00:00	15.301	15.316	15.300	15.315	5901	29505000	30
2019.01.22	20:00:00	15.315	15.329	15.289	15.324	9447	47235000	30
2019.01.22	21:00:00	15.324	15.336	15.308	15.320	5462	27310000	30
2019.01.22	22:00:00	15.320	15.323	15.297	15.312	5373	26865000	31
2019.01.22	23:00:00	15.313	15.328	15.305	15.305	2470	12350000	31
2019.01.23	00:00:00	15.300	15.419	15.256	15.334	37067	0	0
2019.01.23	01:00:00	15.301	15.322	15.301	15.320	1601	8005000	31
2019.01.23	02:00:00	15.320	15.331	15.315	15.326	2323	11615000	31
2019.01.23	03:00:00	15.326	15.357	15.294	15.352	6588	32940000	31
2019.01.23	04:00:00	15.351	15.359	15.339	15.354	3607	18035000	31
2019.01.23	05:00:00	15.351	15.363	15.348	15.356	4056	20280000	31
2019.01.23	06:00:00	15.356	15.363	15.350	15.358	3308	16540000	31
2019.01.23	07:00:00	15.358	15.380	15.355	15.369	4436	22180000	30
2019.01.23	08:00:00	15.369	15.389	15.359	15.387	3415	17075000	30
2019.01.23	09:00:00	15.387	15.410	15.378	15.386	5809	29045000	30
2019.01.23	10:00:00	15.387	15.417	15.378	15.414	6177	30885000	30
2019.01.23	11:00:00	15.414	15.418	15.388	15.396	4739	23695000	30
2019.01.23	12:00:00	15.396	15.417	15.390	15.392	4081	20405000	30
2019.01.23	13:00:00	15.393	15.419	15.392	15.407	5056	25280000	30
2019.01.23	14:00:00	15.405	15.406	15.380	15.380	4599	22995000	30
2019.01.23	15:00:00	15.380	15.399	15.283	15.285	12538	62690000	30
