<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.10	20:30:00	1836.11	1836.84	1834.72	1835.76	16159	8079500	22
2022.02.10	20:45:00	1835.76	1835.95	1834.52	1835.24	15399	7699500	22
2022.02.10	21:00:00	1835.24	1835.76	1833.27	1833.43	15008	7504000	22
2022.02.10	21:15:00	1833.43	1833.70	1831.73	1832.36	15840	7920000	22
2022.02.10	21:30:00	1832.36	1832.92	1830.08	1830.12	14879	7439500	22
2022.02.10	21:45:00	1830.12	1830.90	1828.72	1829.61	15371	7685500	22
2022.02.10	22:00:00	1829.61	1829.85	1828.19	1829.46	15520	7760000	22
2022.02.10	22:15:00	1829.46	1830.19	1828.86	1828.95	14577	7288500	22
2022.02.10	22:30:00	1828.95	1829.76	1826.63	1826.94	14637	7318500	25
2022.02.10	22:45:00	1826.94	1827.53	1826.47	1827.11	12183	6091500	25
2022.02.10	23:00:00	1827.12	1827.52	1826.50	1826.78	7083	3541500	25
2022.02.10	23:15:00	1826.80	1826.82	1825.50	1825.99	4922	2461000	25
2022.02.10	23:30:00	1825.99	1827.06	1825.78	1826.80	3889	1944500	25
2022.02.10	23:45:00	1826.80	1827.41	1826.26	1826.51	3288	1644000	25
2022.02.11	00:00:00	1826.19	1865.30	1820.77	1858.44	443364	0	0
2022.02.11	01:00:00	1826.23	1827.85	1826.23	1827.32	3545	1772500	25
2022.02.11	01:15:00	1827.30	1827.62	1826.32	1826.57	3442	1721000	25
2022.02.11	01:30:00	1826.57	1827.37	1826.13	1827.36	3023	1511500	25
2022.02.11	01:45:00	1827.36	1827.58	1826.69	1826.73	2302	1151000	25
2022.02.11	02:00:00	1826.73	1827.06	1826.29	1826.55	3551	1775500	25
2022.02.11	02:15:00	1826.55	1826.59	1824.63	1824.87	4756	2378000	25
2022.02.11	02:30:00	1824.87	1825.62	1824.73	1825.16	3561	1780500	25
2022.02.11	02:45:00	1825.16	1826.00	1824.94	1825.99	3963	1981500	25
2022.02.11	03:00:00	1825.99	1825.99	1823.98	1824.04	11120	5560000	25
2022.02.11	03:15:00	1824.04	1825.56	1823.81	1823.82	10678	5339000	25
2022.02.11	03:30:00	1823.85	1825.90	1823.66	1825.62	11303	5651500	25
2022.02.11	03:45:00	1825.63	1825.98	1825.06	1825.61	9191	4595500	25
2022.02.11	04:00:00	1825.61	1825.86	1824.80	1825.27	9676	4838000	25
2022.02.11	04:15:00	1825.27	1825.79	1825.26	1825.53	7907	3953500	25
2022.02.11	04:30:00	1825.53	1826.54	1825.22	1826.05	9295	4647500	25
2022.02.11	04:45:00	1826.05	1826.89	1825.93	1826.67	9563	4781500	25
2022.02.11	05:00:00	1826.67	1826.67	1825.53	1825.89	8976	4488000	25
2022.02.11	05:15:00	1825.89	1826.13	1825.45	1825.76	7603	3801500	25
2022.02.11	05:30:00	1825.76	1825.89	1825.01	1825.20	6480	3240000	22
2022.02.11	05:45:00	1825.20	1825.54	1824.83	1824.88	7988	3994000	22
2022.02.11	06:00:00	1824.88	1824.94	1823.89	1823.98	7200	3600000	22
2022.02.11	06:15:00	1823.98	1823.99	1823.15	1823.17	8517	4258500	22
2022.02.11	06:30:00	1823.17	1825.10	1823.01	1824.75	8398	4199000	22
2022.02.11	06:45:00	1824.75	1824.79	1823.03	1824.12	8236	4118000	22
2022.02.11	07:00:00	1824.12	1825.01	1823.86	1825.01	7877	3938500	22
2022.02.11	07:15:00	1825.01	1825.31	1824.46	1825.02	7319	3659500	22
2022.02.11	07:30:00	1825.02	1825.06	1823.67	1823.91	10575	5287500	22
2022.02.11	07:45:00	1823.91	1824.51	1823.69	1824.45	9248	4624000	22
2022.02.11	08:00:00	1824.45	1824.55	1823.50	1823.92	11131	5565500	22
2022.02.11	08:15:00	1823.92	1824.16	1822.42	1822.98	9783	4891500	22
2022.02.11	08:30:00	1822.98	1823.66	1821.88	1822.34	11509	5754500	22
2022.02.11	08:45:00	1822.36	1823.19	1822.05	1822.86	10805	5402500	22
2022.02.11	09:00:00	1822.86	1823.76	1821.75	1823.46	12447	6223500	22
2022.02.11	09:15:00	1823.46	1823.96	1820.77	1823.74	12139	6069500	22
2022.02.11	09:30:00	1823.74	1824.52	1823.31	1824.51	11616	5808000	22
2022.02.11	09:45:00	1824.51	1826.11	1824.08	1826.09	11444	5722000	22
2022.02.11	10:00:00	1826.09	1827.55	1825.18	1826.77	15415	7707500	22
2022.02.11	10:15:00	1826.77	1827.17	1825.84	1826.57	14395	7197500	22
2022.02.11	10:30:00	1826.57	1827.10	1825.86	1825.88	14413	7206500	22
2022.02.11	10:45:00	1825.88	1827.54	1825.86	1826.44	13106	6553000	22
2022.02.11	11:00:00	1826.44	1827.23	1826.37	1826.78	12954	6477000	22
2022.02.11	11:15:00	1826.79	1827.20	1826.29	1826.76	12501	6250500	22
2022.02.11	11:30:00	1826.77	1827.06	1825.09	1825.56	12149	6074500	22
2022.02.11	11:45:00	1825.56	1826.52	1825.32	1825.92	11657	5828500	22
2022.02.11	12:00:00	1825.92	1826.10	1825.08	1825.77	11354	5677000	22
2022.02.11	12:15:00	1825.77	1826.64	1825.63	1825.98	10207	5103500	22
2022.02.11	12:30:00	1825.98	1827.74	1825.98	1827.03	10875	5437500	22
2022.02.11	12:45:00	1827.03	1827.34	1825.91	1826.00	10840	5420000	22
2022.02.11	13:00:00	1826.00	1826.22	1825.16	1825.36	11118	5559000	22
2022.02.11	13:15:00	1825.36	1826.55	1825.36	1826.14	10288	5144000	22
2022.02.11	13:30:00	1826.14	1826.76	1825.65	1826.42	10777	5388500	22
2022.02.11	13:45:00	1826.42	1827.56	1826.35	1827.17	11490	5745000	22
2022.02.11	14:00:00	1827.17	1828.13	1825.59	1828.04	13361	6680500	22
2022.02.11	14:15:00	1828.04	1831.33	1827.89	1831.21	13982	6991000	22
2022.02.11	14:30:00	1831.21	1831.55	1829.44	1829.88	13693	6846500	22
2022.02.11	14:45:00	1829.88	1830.91	1829.36	1830.37	12476	6238000	22
2022.02.11	15:00:00	1830.37	1833.24	1830.37	1833.11	15223	7611500	22
2022.02.11	15:15:00	1833.11	1833.27	1827.65	1828.67	15482	7741000	22
2022.02.11	15:30:00	1828.67	1828.76	1826.40	1826.49	15449	7724500	22
2022.02.11	15:45:00	1826.49	1828.72	1824.85	1827.24	15424	7712000	22
2022.02.11	16:00:00	1827.24	1828.96	1827.09	1827.63	15110	7555000	22
2022.02.11	16:15:00	1827.63	1830.37	1827.57	1828.67	14210	7105000	22
2022.02.11	16:30:00	1828.68	1830.78	1828.16	1830.13	17118	8559000	22
2022.02.11	16:45:00	1830.12	1832.38	1829.49	1829.60	17093	8546500	22
2022.02.11	17:00:00	1829.63	1833.22	1829.53	1833.04	17170	8585000	22
2022.02.11	17:15:00	1833.07	1836.66	1833.03	1836.56	17197	8598500	22
2022.02.11	17:30:00	1836.56	1837.13	1834.66	1834.89	16702	8351000	22
2022.02.11	17:45:00	1834.89	1836.67	1834.28	1835.85	16323	8161500	22
2022.02.11	18:00:00	1835.85	1836.31	1832.85	1833.08	16052	8026000	22
2022.02.11	18:15:00	1833.08	1835.08	1832.67	1833.67	16312	8156000	22
2022.02.11	18:30:00	1833.67	1834.63	1832.95	1833.94	15956	7978000	22
2022.02.11	18:45:00	1833.94	1836.98	1833.70	1836.66	15515	7757500	22
2022.02.11	19:00:00	1836.66	1840.36	1836.46	1839.70	15612	7806000	22
2022.02.11	19:15:00	1839.70	1840.83	1838.54	1840.83	14645	7322500	22
2022.02.11	19:30:00	1840.83	1840.86	1839.49	1840.52	14380	7190000	22
2022.02.11	19:45:00	1840.52	1840.64	1839.78	1840.50	14383	7191500	22
2022.02.11	20:00:00	1840.50	1841.09	1839.53	1840.13	13487	6743500	22
2022.02.11	20:15:00	1840.14	1840.78	1839.31	1840.51	14011	7005500	22
2022.02.11	20:30:00	1840.51	1850.86	1840.07	1850.05	17351	8675500	22
2022.02.11	20:45:00	1850.05	1860.27	1849.48	1857.10	17629	8814500	30
2022.02.11	21:00:00	1857.12	1862.09	1854.80	1854.95	17640	8820000	30
2022.02.11	21:15:00	1854.90	1858.48	1851.37	1857.95	17561	8780500	22
2022.02.11	21:30:00	1857.95	1859.60	1856.35	1858.67	17236	8618000	22
2022.02.11	21:45:00	1858.67	1862.12	1858.17	1858.86	16922	8461000	22
2022.02.11	22:00:00	1858.94	1862.72	1857.46	1862.01	17027	8513500	22
2022.02.11	22:15:00	1862.09	1865.30	1861.47	1862.48	16666	8333000	22
2022.02.11	22:30:00	1862.47	1862.94	1861.09	1862.06	16266	8133000	25
2022.02.11	22:45:00	1862.06	1863.24	1860.21	1861.12	14479	7239500	25
2022.02.11	23:00:00	1861.15	1862.47	1859.87	1862.47	8503	4251500	25
2022.02.11	23:15:00	1862.47	1863.57	1862.42	1862.61	5442	2721000	26
2022.02.11	23:30:00	1862.61	1862.91	1860.03	1860.96	2453	1226500	25
2022.02.11	23:45:00	1860.96	1861.52	1857.34	1858.44	4260	2130000	25
2022.02.14	00:00:00	1861.74	1874.06	1850.73	1870.83	356386	0	0
2022.02.14	01:00:00	1861.79	1861.98	1855.19	1860.53	7131	3565500	25
2022.02.14	01:15:00	1860.53	1861.47	1859.44	1859.86	3735	1867500	25
2022.02.14	01:30:00	1859.86	1860.30	1857.82	1858.10	3248	1624000	25
2022.02.14	01:45:00	1858.10	1859.66	1857.48	1859.46	4679	2339500	25
2022.02.14	02:00:00	1859.46	1860.01	1858.33	1859.13	4494	2247000	25
2022.02.14	02:15:00	1859.13	1860.58	1858.13	1858.78	4949	2474500	25
2022.02.14	02:30:00	1858.78	1860.29	1858.46	1859.96	4399	2199500	25
2022.02.14	02:45:00	1859.98	1860.07	1857.60	1857.81	4574	2287000	25
2022.02.14	03:00:00	1857.81	1860.10	1856.89	1857.20	11439	5719500	25
2022.02.14	03:15:00	1857.20	1859.20	1857.03	1858.22	10049	5024500	25
2022.02.14	03:30:00	1858.22	1859.67	1858.14	1858.66	9613	4806500	25
2022.02.14	03:45:00	1858.66	1859.53	1857.76	1859.44	11753	5876500	25
2022.02.14	04:00:00	1859.44	1859.52	1857.59	1857.81	10502	5251000	25
2022.02.14	04:15:00	1857.81	1858.30	1857.57	1858.06	8296	4148000	25
2022.02.14	04:30:00	1858.06	1858.26	1854.26	1854.38	12458	6229000	25
2022.02.14	04:45:00	1854.38	1854.70	1853.81	1854.68	11264	5632000	25
2022.02.14	05:00:00	1854.68	1854.76	1852.33	1852.42	11244	5622000	25
2022.02.14	05:15:00	1852.42	1853.68	1852.11	1853.21	10292	5146000	25
2022.02.14	05:30:00	1853.21	1854.01	1852.69	1852.93	8786	4393000	22
2022.02.14	05:45:00	1852.93	1853.94	1852.93	1853.00	7968	3984000	22
2022.02.14	06:00:00	1853.00	1853.33	1851.40	1851.64	7376	3688000	22
2022.02.14	06:15:00	1851.67	1852.98	1851.41	1852.62	6925	3462500	22
2022.02.14	06:30:00	1852.62	1853.53	1852.16	1852.82	6340	3170000	22
2022.02.14	06:45:00	1852.82	1852.92	1851.53	1851.80	5868	2934000	22
2022.02.14	07:00:00	1851.81	1853.56	1851.50	1853.49	7416	3708000	22
2022.02.14	07:15:00	1853.49	1854.06	1852.84	1853.66	6772	3386000	22
2022.02.14	07:30:00	1853.66	1854.62	1853.11	1853.96	10413	5206500	22
2022.02.14	07:45:00	1853.96	1854.73	1853.88	1854.56	9449	4724500	22
2022.02.14	08:00:00	1854.57	1854.79	1853.02	1853.25	10299	5149500	22
2022.02.14	08:15:00	1853.25	1853.36	1852.47	1853.10	9122	4561000	22
2022.02.14	08:30:00	1853.10	1853.66	1852.22	1852.66	9772	4886000	22
2022.02.14	08:45:00	1852.66	1853.26	1851.51	1853.04	10605	5302500	22
2022.02.14	09:00:00	1853.04	1853.15	1850.73	1852.30	12166	6083000	22
2022.02.14	09:15:00	1852.30	1854.74	1852.06	1854.56	11008	5504000	22
2022.02.14	09:30:00	1854.56	1854.76	1853.00	1854.59	11675	5837500	22
2022.02.14	09:45:00	1854.59	1855.17	1853.93	1854.22	11964	5982000	22
2022.02.14	10:00:00	1854.22	1854.58	1852.08	1853.07	15848	7924000	22
2022.02.14	10:15:00	1853.07	1858.25	1853.05	1858.14	16249	8124500	22
2022.02.14	10:30:00	1858.14	1858.42	1855.51	1856.50	16252	8126000	22
2022.02.14	10:45:00	1856.50	1857.66	1856.13	1856.67	15661	7830500	22
2022.02.14	11:00:00	1856.67	1856.92	1855.55	1855.73	15379	7689500	22
2022.02.14	11:15:00	1855.73	1856.22	1853.41	1854.45	14941	7470500	22
2022.02.14	11:30:00	1854.45	1857.04	1853.56	1856.73	14051	7025500	22
2022.02.14	11:45:00	1856.73	1857.40	1855.93	1857.26	13639	6819500	22
2022.02.14	12:00:00	1857.26	1857.80	1856.02	1856.22	13545	6772500	22
2022.02.14	12:15:00	1856.22	1857.49	1856.18	1856.98	12641	6320500	22
2022.02.14	12:30:00	1856.98	1857.21	1854.29	1854.58	12864	6432000	22
2022.02.14	12:45:00	1854.58	1855.76	1854.38	1855.49	12584	6292000	22
2022.02.14	13:00:00	1855.49	1855.63	1853.93	1854.13	11454	5727000	22
2022.02.14	13:15:00	1854.13	1856.68	1854.12	1855.95	11527	5763500	22
2022.02.14	13:30:00	1855.95	1856.43	1855.21	1855.42	11890	5945000	22
2022.02.14	13:45:00	1855.42	1856.76	1855.06	1856.36	12470	6235000	22
2022.02.14	14:00:00	1856.36	1857.19	1855.40	1857.03	12646	6323000	22
2022.02.14	14:15:00	1857.03	1857.63	1856.60	1856.98	12539	6269500	22
2022.02.14	14:30:00	1856.98	1858.16	1852.19	1854.37	15559	7779500	22
2022.02.14	14:45:00	1854.38	1856.14	1851.19	1855.60	16710	8355000	22
2022.02.14	15:00:00	1855.60	1856.26	1853.37	1853.83	16475	8237500	22
2022.02.14	15:15:00	1853.82	1858.38	1853.13	1857.23	15895	7947500	22
2022.02.14	15:30:00	1857.19	1860.66	1855.27	1860.22	16914	8457000	22
2022.02.14	15:45:00	1860.22	1862.81	1859.76	1861.45	16454	8227000	22
2022.02.14	16:00:00	1861.45	1863.16	1860.94	1861.64	15411	7705500	22
2022.02.14	16:15:00	1861.64	1862.70	1859.94	1860.82	15223	7611500	22
2022.02.14	16:30:00	1860.82	1866.42	1860.00	1862.14	17438	8719000	22
2022.02.14	16:45:00	1862.16	1866.65	1861.55	1866.44	17278	8639000	22
2022.02.14	17:00:00	1866.44	1867.67	1864.05	1867.11	17151	8575500	22
2022.02.14	17:15:00	1867.11	1868.98	1864.22	1866.61	17281	8640500	22
2022.02.14	17:30:00	1866.61	1870.85	1866.08	1870.13	17163	8581500	22
2022.02.14	17:45:00	1870.13	1870.92	1867.70	1868.11	16707	8353500	22
2022.02.14	18:00:00	1868.15	1868.88	1865.13	1865.69	16603	8301500	22
2022.02.14	18:15:00	1865.69	1866.29	1862.93	1863.71	16553	8276500	22
2022.02.14	18:30:00	1863.71	1864.02	1860.20	1862.61	16698	8349000	22
2022.02.14	18:45:00	1862.61	1863.55	1861.62	1861.85	15522	7761000	22
2022.02.14	19:00:00	1861.85	1862.51	1861.31	1861.41	14365	7182500	22
2022.02.14	19:15:00	1861.41	1862.37	1860.51	1861.69	13652	6826000	22
2022.02.14	19:30:00	1861.69	1863.03	1861.10	1863.02	13247	6623500	22
2022.02.14	19:45:00	1863.02	1864.53	1862.23	1864.53	13695	6847500	22
2022.02.14	20:00:00	1864.53	1866.81	1863.85	1866.76	13965	6982500	22
2022.02.14	20:15:00	1866.76	1868.00	1866.04	1867.71	14230	7115000	22
2022.02.14	20:30:00	1867.69	1868.13	1865.94	1867.50	13079	6539500	22
2022.02.14	20:45:00	1867.50	1872.80	1866.15	1871.01	15943	7971500	22
2022.02.14	21:00:00	1871.01	1874.06	1870.77	1871.36	16826	8413000	30
2022.02.14	21:15:00	1871.36	1871.78	1867.47	1869.41	16204	8102000	30
2022.02.14	21:30:00	1869.46	1871.00	1868.03	1869.29	16475	8237500	30
2022.02.14	21:45:00	1869.29	1870.54	1867.67	1868.01	15735	7867500	30
2022.02.14	22:00:00	1868.02	1872.37	1867.95	1872.01	15136	7568000	30
2022.02.14	22:15:00	1872.01	1873.09	1871.06	1872.50	14445	7222500	22
2022.02.14	22:30:00	1872.50	1873.46	1871.18	1872.80	13755	6877500	23
2022.02.14	22:45:00	1872.80	1872.93	1871.08	1871.81	11751	5875500	25
2022.02.14	23:00:00	1871.70	1873.16	1870.90	1872.96	6684	3342000	25
2022.02.14	23:15:00	1872.96	1872.96	1871.48	1871.72	3580	1790000	25
2022.02.14	23:30:00	1871.72	1871.88	1869.81	1870.05	2623	1311500	25
2022.02.14	23:45:00	1870.05	1872.01	1869.98	1870.83	2082	1041000	25
2022.02.15	00:00:00	1871.42	1879.41	1844.42	1853.26	226046	0	0
2022.02.15	01:00:00	1871.46	1871.61	1870.29	1870.87	1842	921000	25
2022.02.15	01:15:00	1870.87	1871.40	1870.56	1870.89	1526	763000	25
2022.02.15	01:30:00	1870.89	1871.11	1870.31	1870.84	2341	1170500	25
2022.02.15	01:45:00	1870.84	1871.11	1870.43	1870.96	2098	1049000	25
2022.02.15	02:00:00	1870.96	1871.61	1870.47	1871.36	2915	1457500	25
2022.02.15	02:15:00	1871.36	1871.96	1870.46	1871.22	3460	1730000	25
2022.02.15	02:30:00	1871.22	1871.93	1871.14	1871.29	2796	1398000	25
2022.02.15	02:45:00	1871.29	1872.01	1871.25	1871.83	2626	1313000	26
2022.02.15	03:00:00	1871.83	1872.14	1870.05	1870.58	8157	4078500	25
2022.02.15	03:15:00	1870.58	1871.34	1870.18	1871.01	9937	4968500	25
2022.02.15	03:30:00	1871.01	1871.50	1870.27	1871.02	10635	5317500	25
2022.02.15	03:45:00	1871.01	1871.09	1870.36	1870.94	9892	4946000	25
2022.02.15	04:00:00	1870.94	1871.88	1870.86	1871.14	10393	5196500	25
2022.02.15	04:15:00	1871.14	1871.77	1870.41	1871.39	7167	3583500	25
2022.02.15	04:30:00	1871.39	1876.67	1871.19	1876.04	10524	5262000	25
2022.02.15	04:45:00	1876.04	1876.71	1876.02	1876.26	8456	4228000	25
2022.02.15	05:00:00	1876.26	1877.33	1875.98	1877.03	8825	4412500	25
2022.02.15	05:15:00	1877.03	1878.86	1876.30	1878.81	9736	4868000	25
2022.02.15	05:30:00	1878.81	1878.97	1876.16	1876.84	8306	4153000	22
2022.02.15	05:45:00	1876.84	1878.19	1876.75	1877.35	7203	3601500	22
2022.02.15	06:00:00	1877.35	1878.92	1876.53	1878.39	7515	3757500	22
2022.02.15	06:15:00	1878.39	1878.41	1877.83	1877.86	5718	2859000	22
2022.02.15	06:30:00	1877.86	1878.16	1877.46	1877.49	5765	2882500	22
2022.02.15	06:45:00	1877.49	1877.66	1877.22	1877.31	5154	2577000	22
2022.02.15	07:00:00	1877.31	1879.32	1876.79	1878.49	9981	4990500	22
2022.02.15	07:15:00	1878.49	1878.93	1878.14	1878.47	8068	4034000	22
2022.02.15	07:30:00	1878.47	1878.80	1876.60	1878.65	11479	5739500	22
2022.02.15	07:45:00	1878.65	1878.93	1876.84	1877.79	11187	5593500	22
2022.02.15	08:00:00	1877.79	1878.86	1877.60	1877.70	9789	4894500	22
2022.02.15	08:15:00	1877.70	1879.41	1877.69	1877.96	9380	4690000	22
2022.02.15	08:30:00	1877.96	1878.28	1877.59	1877.94	9107	4553500	22
2022.02.15	08:45:00	1877.94	1878.88	1877.59	1878.66	9784	4892000	22
2022.02.15	09:00:00	1878.66	1878.93	1877.20	1877.89	10964	5482000	22
2022.02.15	09:15:00	1877.89	1878.56	1877.50	1877.76	9491	4745500	22
2022.02.15	09:30:00	1877.76	1877.80	1875.13	1875.45	11855	5927500	22
2022.02.15	09:45:00	1875.44	1876.31	1875.25	1875.61	11046	5523000	22
2022.02.15	10:00:00	1875.61	1877.14	1868.56	1870.22	16420	8210000	22
2022.02.15	10:15:00	1870.22	1871.70	1866.88	1868.52	16589	8294500	22
2022.02.15	10:30:00	1868.52	1870.07	1864.26	1864.28	15807	7903500	22
2022.02.15	10:45:00	1864.28	1864.32	1857.41	1861.47	15776	7888000	22
2022.02.15	11:00:00	1861.47	1861.65	1856.38	1856.58	15205	7602500	22
2022.02.15	11:15:00	1856.56	1858.49	1852.31	1855.01	15284	7642000	22
2022.02.15	11:30:00	1855.01	1857.08	1853.37	1855.56	13584	6792000	22
2022.02.15	11:45:00	1855.56	1859.59	1855.36	1857.61	12489	6244500	22
2022.02.15	12:00:00	1857.61	1857.68	1854.08	1854.10	12958	6479000	22
2022.02.15	12:15:00	1854.10	1857.32	1854.05	1856.09	13482	6741000	22
2022.02.15	12:30:00	1856.09	1856.20	1854.72	1854.82	13112	6556000	22
2022.02.15	12:45:00	1854.82	1855.71	1854.27	1854.91	11610	5805000	22
2022.02.15	13:00:00	1854.91	1855.96	1854.45	1855.14	11411	5705500	22
2022.02.15	13:15:00	1855.14	1855.46	1854.25	1854.78	11411	5705500	22
2022.02.15	13:30:00	1854.78	1855.51	1852.68	1853.01	12690	6345000	22
2022.02.15	13:45:00	1853.01	1853.31	1849.93	1852.42	13592	6796000	22
2022.02.15	14:00:00	1852.42	1853.18	1850.58	1851.54	14346	7173000	22
2022.02.15	14:15:00	1851.54	1852.04	1844.43	1849.53	13736	6868000	22
2022.02.15	14:30:00	1849.53	1850.34	1848.19	1849.07	13253	6626500	22
2022.02.15	14:45:00	1849.07	1851.61	1848.42	1850.01	13246	6623000	22
2022.02.15	15:00:00	1850.01	1852.52	1848.11	1848.93	15689	7844500	22
2022.02.15	15:15:00	1848.93	1849.40	1844.67	1847.43	15332	7666000	22
2022.02.15	15:30:00	1847.40	1853.53	1844.61	1851.22	16454	8227000	22
2022.02.15	15:45:00	1851.22	1852.34	1849.76	1850.31	14775	7387500	22
2022.02.15	16:00:00	1850.31	1856.64	1850.10	1855.87	15909	7954500	22
2022.02.15	16:15:00	1855.87	1857.08	1853.46	1853.70	15523	7761500	22
2022.02.15	16:30:00	1853.70	1854.20	1846.87	1850.31	17348	8674000	22
2022.02.15	16:45:00	1850.31	1854.25	1848.68	1848.74	17313	8656500	22
2022.02.15	17:00:00	1848.74	1852.63	1847.81	1852.61	16900	8450000	22
2022.02.15	17:15:00	1852.58	1852.82	1849.82	1850.88	16560	8280000	22
2022.02.15	17:30:00	1850.89	1851.12	1848.52	1849.31	15638	7819000	22
2022.02.15	17:45:00	1849.31	1850.68	1846.81	1847.82	15866	7933000	22
2022.02.15	18:00:00	1847.82	1849.54	1846.35	1848.88	15749	7874500	22
2022.02.15	18:15:00	1848.88	1849.41	1846.84	1849.09	15086	7543000	22
2022.02.15	18:30:00	1849.09	1851.37	1848.50	1849.66	15108	7554000	22
2022.02.15	18:45:00	1849.66	1852.55	1849.23	1852.45	13908	6954000	22
2022.02.15	19:00:00	1852.45	1852.72	1849.92	1850.28	13170	6585000	22
2022.02.15	19:15:00	1850.28	1850.94	1849.61	1850.08	14088	7044000	22
2022.02.15	19:30:00	1850.08	1851.61	1849.98	1851.52	13084	6542000	22
2022.02.15	19:45:00	1851.52	1853.73	1851.42	1852.83	13099	6549500	22
2022.02.15	20:00:00	1852.83	1854.52	1852.45	1854.52	11742	5871000	22
2022.02.15	20:15:00	1854.52	1855.31	1853.70	1855.09	12666	6333000	22
2022.02.15	20:30:00	1855.15	1856.26	1854.85	1855.64	10437	5218500	22
2022.02.15	20:45:00	1855.64	1856.41	1854.87	1855.10	9542	4771000	22
2022.02.15	21:00:00	1855.00	1855.33	1853.96	1854.94	10609	5304500	22
2022.02.15	21:15:00	1855.07	1855.46	1854.28	1854.30	11827	5913500	22
2022.02.15	21:30:00	1854.30	1854.40	1852.93	1854.08	10636	5318000	22
2022.02.15	21:45:00	1854.08	1854.73	1853.39	1854.34	10673	5336500	22
2022.02.15	22:00:00	1854.35	1856.19	1854.35	1855.72	10504	5252000	22
2022.02.15	22:15:00	1855.72	1856.03	1852.44	1852.49	10462	5231000	22
2022.02.15	22:30:00	1852.49	1853.32	1851.52	1852.85	13138	6569000	25
2022.02.15	22:45:00	1852.85	1854.08	1851.85	1853.25	9607	4803500	25
2022.02.15	23:00:00	1853.25	1853.27	1851.35	1852.48	4740	2370000	25
2022.02.15	23:15:00	1852.48	1853.19	1852.42	1853.19	2575	1287500	25
2022.02.15	23:30:00	1853.19	1853.50	1853.18	1853.41	1623	811500	25
2022.02.15	23:45:00	1853.41	1853.66	1853.06	1853.26	1488	744000	25
2022.02.16	00:00:00	1853.31	1872.49	1850.22	1869.46	309091	0	0
2022.02.16	01:00:00	1853.35	1854.16	1853.35	1853.73	1514	757000	33
2022.02.16	01:15:00	1853.73	1854.58	1853.31	1853.72	1814	907000	30
2022.02.16	01:30:00	1853.73	1853.80	1852.60	1853.30	1554	777000	30
2022.02.16	01:45:00	1853.30	1853.74	1852.85	1852.86	1636	818000	25
2022.02.16	02:00:00	1852.86	1853.07	1851.97	1852.03	1888	944000	25
2022.02.16	02:15:00	1852.03	1852.46	1851.75	1852.02	2312	1156000	25
2022.02.16	02:30:00	1852.02	1852.36	1851.40	1852.20	1990	995000	25
2022.02.16	02:45:00	1852.20	1852.60	1851.82	1851.97	2064	1032000	25
2022.02.16	03:00:00	1851.97	1852.00	1850.22	1851.36	7192	3596000	25
2022.02.16	03:15:00	1851.36	1852.04	1850.99	1851.16	8843	4421500	25
2022.02.16	03:30:00	1851.16	1851.77	1850.80	1851.47	10431	5215500	25
2022.02.16	03:45:00	1851.47	1852.77	1851.39	1852.38	9294	4647000	25
2022.02.16	04:00:00	1852.38	1852.73	1851.59	1852.04	9593	4796500	25
2022.02.16	04:15:00	1852.04	1852.89	1851.81	1852.26	6867	3433500	25
2022.02.16	04:30:00	1852.26	1852.98	1851.52	1851.58	9049	4524500	25
2022.02.16	04:45:00	1851.58	1852.42	1851.39	1852.27	9177	4588500	25
2022.02.16	05:00:00	1852.27	1852.84	1851.27	1851.94	7766	3883000	25
2022.02.16	05:15:00	1851.94	1852.07	1851.39	1851.90	7178	3589000	25
2022.02.16	05:30:00	1851.90	1852.54	1851.82	1852.52	5737	2868500	22
2022.02.16	05:45:00	1852.52	1852.66	1852.09	1852.61	5364	2682000	22
2022.02.16	06:00:00	1852.66	1852.96	1852.37	1852.86	4998	2499000	22
2022.02.16	06:15:00	1852.86	1853.05	1852.38	1852.71	4852	2426000	22
2022.02.16	06:30:00	1852.71	1853.22	1852.56	1852.86	4455	2227500	22
2022.02.16	06:45:00	1852.86	1853.10	1852.70	1852.74	3890	1945000	22
2022.02.16	07:00:00	1852.74	1853.04	1852.33	1852.41	5433	2716500	22
2022.02.16	07:15:00	1852.41	1853.67	1852.15	1853.03	5704	2852000	22
2022.02.16	07:30:00	1853.03	1854.45	1853.01	1854.07	9928	4964000	22
2022.02.16	07:45:00	1854.09	1854.67	1853.62	1854.22	8571	4285500	22
2022.02.16	08:00:00	1854.22	1854.23	1853.20	1853.56	9234	4617000	22
2022.02.16	08:15:00	1853.56	1855.28	1853.47	1854.83	8187	4093500	22
2022.02.16	08:30:00	1854.83	1855.20	1854.35	1854.73	8281	4140500	22
2022.02.16	08:45:00	1854.73	1855.96	1854.72	1855.11	8530	4265000	22
2022.02.16	09:00:00	1855.11	1856.70	1855.02	1855.68	10820	5410000	22
2022.02.16	09:15:00	1855.68	1855.84	1854.03	1855.68	9538	4769000	22
2022.02.16	09:30:00	1855.68	1855.71	1854.77	1855.54	9367	4683500	22
2022.02.16	09:45:00	1855.54	1855.81	1854.81	1855.15	9770	4885000	22
2022.02.16	10:00:00	1855.15	1857.04	1854.95	1856.56	14209	7104500	22
2022.02.16	10:15:00	1856.56	1857.57	1855.95	1856.46	14739	7369500	22
